PMID,Title,Year,Journal,URL,DOI
"33369050","For a critical appraisal of artificial intelligence in healthcare: The problem of bias in mHealth.","2021","Journal of evaluation in clinical practice","https://pubmed.ncbi.nlm.nih.gov/33369050/","https://doi.org/10.1111/jep.13528"
"34787554","Food Insecurity in a Pediatric Emergency Department and the Feasibility of Universal Screening.","2021","The western journal of emergency medicine","https://pubmed.ncbi.nlm.nih.gov/34787554/","https://doi.org/10.5811/westjem.2021.7.52519"
"35571559","Federated Adversarial Debiasing for Fair and Transferable Representations.","2021","KDD : proceedings. International Conference on Knowledge Discovery & Data Mining","https://pubmed.ncbi.nlm.nih.gov/35571559/","https://doi.org/10.1145/3447548.3467281"
"34451100","Explainable Artificial Intelligence for Bias Detection in COVID CT-Scan Classifiers.","2021","Sensors (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/34451100/","https://doi.org/10.3390/s21165657"
"34567966","Ethics of artificial intelligence in global health: Explainability, algorithmic bias and trust.","2021","Journal of oral biology and craniofacial research","https://pubmed.ncbi.nlm.nih.gov/34567966/","https://doi.org/10.1016/j.jobcr.2021.09.004"
"33509368","Ethical and Legal Challenges of Artificial Intelligence in Nuclear Medicine.","2021","Seminars in nuclear medicine","https://pubmed.ncbi.nlm.nih.gov/33509368/","https://doi.org/10.1053/j.semnuclmed.2020.08.001"
"34396058","Ethical Machine Learning in Healthcare.","2021","Annual review of biomedical data science","https://pubmed.ncbi.nlm.nih.gov/34396058/","https://doi.org/10.1146/annurev-biodatasci-092820-114757"
"33962897","Ensuring that biomedical AI benefits diverse populations.","2021","EBioMedicine","https://pubmed.ncbi.nlm.nih.gov/33962897/","https://doi.org/10.1016/j.ebiom.2021.103358"
"34125022","Documentation of Screening for Firearm Access by Healthcare Providers in the Veterans Healthcare System: A Retrospective Study.","2021","The western journal of emergency medicine","https://pubmed.ncbi.nlm.nih.gov/34125022/","https://doi.org/10.5811/westjem.2021.4.51203"
"33373298","Diminishing Uncertainty Within the Training Pool: Active Learning for Medical Image Segmentation.","2021","IEEE transactions on medical imaging","https://pubmed.ncbi.nlm.nih.gov/33373298/","https://doi.org/10.1109/TMI.2020.3048055"
"33967405","Determination of COVID-19 pneumonia based on generalized convolutional neural network model from chest X-ray images.","2021","Expert systems with applications","https://pubmed.ncbi.nlm.nih.gov/33967405/","https://doi.org/10.1016/j.eswa.2021.115141"
"33910108","Deep learning reconstruction of digital breast tomosynthesis images for accurate breast density and patient-specific radiation dose estimation.","2021","Medical image analysis","https://pubmed.ncbi.nlm.nih.gov/33910108/","https://doi.org/10.1016/j.media.2021.102061"
"33591049","Deep Learning-based Propensity Scores for Confounding Control in Comparative Effectiveness Research: A Large-scale, Real-world Data Study.","2021","Epidemiology (Cambridge, Mass.)","https://pubmed.ncbi.nlm.nih.gov/33591049/","https://doi.org/10.1097/EDE.0000000000001338"
"34827443","Deep Learning Approach for Screening Autism Spectrum Disorder in Children with Facial Images and Analysis of Ethnoracial Factors in Model Development and Application.","2021","Brain sciences","https://pubmed.ncbi.nlm.nih.gov/34827443/","https://doi.org/10.3390/brainsci11111446"
"33674865","Conflicting information from the Food and Drug Administration: Missed opportunity to lead standards for safe and effective medical artificial intelligence solutions.","2021","Journal of the American Medical Informatics Association : JAMIA","https://pubmed.ncbi.nlm.nih.gov/33674865/","https://doi.org/10.1093/jamia/ocab035"
"33856478","Comparison of Methods to Reduce Bias From Clinical Prediction Models of Postpartum Depression.","2021","JAMA network open","https://pubmed.ncbi.nlm.nih.gov/33856478/","https://doi.org/10.1001/jamanetworkopen.2021.3909"
"33981823","Comparing denominator sources for real-time disease incidence modeling: American Community Survey and WorldPop.","2021","SSM - population health","https://pubmed.ncbi.nlm.nih.gov/33981823/","https://doi.org/10.1016/j.ssmph.2021.100786"
"33691020","CheXclusion: Fairness gaps in deep chest X-ray classifiers.","2021","Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing","https://pubmed.ncbi.nlm.nih.gov/33691020/",""
"37954527","Causal AI with Real World Data: Do Statins Protect from Alzheimer's Disease Onset?","2021","ICMHI 2021 : 2021 5th International Conference on Medical and Health Informatics : May 14-16, 2021, Kyoto, Japan. International Conference on Medical and Health Informatics (5th : 2021 : Online)","https://pubmed.ncbi.nlm.nih.gov/37954527/","https://doi.org/10.1145/3472813.3473206"
"34098887","Cardiothoracic ratio measurement using artificial intelligence: observer and method validation studies.","2021","BMC medical imaging","https://pubmed.ncbi.nlm.nih.gov/34098887/","https://doi.org/10.1186/s12880-021-00625-0"
"33459685","COVID-19 diagnosis from chest X-ray images using transfer learning: Enhanced performance by debiasing dataloader.","2021","Journal of X-ray science and technology","https://pubmed.ncbi.nlm.nih.gov/33459685/","https://doi.org/10.3233/XST-200757"
"33548542","Bagged random causal networks for interventional queries on observational biomedical datasets.","2021","Journal of biomedical informatics","https://pubmed.ncbi.nlm.nih.gov/33548542/","https://doi.org/10.1016/j.jbi.2021.103689"
"33849483","Automated detection and segmentation of thoracic lymph nodes from CT using 3D foveal fully convolutional neural networks.","2021","BMC medical imaging","https://pubmed.ncbi.nlm.nih.gov/33849483/","https://doi.org/10.1186/s12880-021-00599-z"
"33782948","Automated analysis of rabbit knee calcified cartilage morphology using micro-computed tomography and deep learning.","2021","Journal of anatomy","https://pubmed.ncbi.nlm.nih.gov/33782948/","https://doi.org/10.1111/joa.13435"
"34167094","Assessment of deep learning-based PET attenuation correction frameworks in the sinogram domain.","2021","Physics in medicine and biology","https://pubmed.ncbi.nlm.nih.gov/34167094/","https://doi.org/10.1088/1361-6560/ac0e79"
"33960708","Artificial intelligence in oncology: Path to implementation.","2021","Cancer medicine","https://pubmed.ncbi.nlm.nih.gov/33960708/","https://doi.org/10.1002/cam4.3935"
"34114421","Artificial intelligence in dermatology and healthcare: An overview.","2021","Indian journal of dermatology, venereology and leprology","https://pubmed.ncbi.nlm.nih.gov/34114421/","https://doi.org/10.25259/IJDVL_518_19"
"34025952","Artificial intelligence in clinical care amidst COVID-19 pandemic: A systematic review.","2021","Computational and structural biotechnology journal","https://pubmed.ncbi.nlm.nih.gov/34025952/","https://doi.org/10.1016/j.csbj.2021.05.010"
"34565338","Artificial intelligence for pre-operative lymph node staging in colorectal cancer: a systematic review and meta-analysis.","2021","BMC cancer","https://pubmed.ncbi.nlm.nih.gov/34565338/","https://doi.org/10.1186/s12885-021-08773-w"
"33588803","Artificial intelligence for good health: a scoping review of the ethics literature.","2021","BMC medical ethics","https://pubmed.ncbi.nlm.nih.gov/33588803/","https://doi.org/10.1186/s12910-021-00577-8"
"32759979","Artificial intelligence assistance significantly improves Gleason grading of prostate biopsies by pathologists.","2021","Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc","https://pubmed.ncbi.nlm.nih.gov/32759979/","https://doi.org/10.1038/s41379-020-0640-y"
"34748571","Artificial intelligence applications in social media for depression screening: A systematic review protocol for content validity processes.","2021","PloS one","https://pubmed.ncbi.nlm.nih.gov/34748571/","https://doi.org/10.1371/journal.pone.0259499"
"33571718","Artificial Intelligence for Mental Health Care: Clinical Applications, Barriers, Facilitators, and Artificial Wisdom.","2021","Biological psychiatry. Cognitive neuroscience and neuroimaging","https://pubmed.ncbi.nlm.nih.gov/33571718/","https://doi.org/10.1016/j.bpsc.2021.02.001"
"34147442","Artificial Intelligence for Automatic Measurement of Left Ventricular Strain in Echocardiography.","2021","JACC. Cardiovascular imaging","https://pubmed.ncbi.nlm.nih.gov/34147442/","https://doi.org/10.1016/j.jcmg.2021.04.018"
"33656443","Artificial Intelligence Techniques That May Be Applied to Primary Care Data to Facilitate Earlier Diagnosis of Cancer: Systematic Review.","2021","Journal of medical Internet research","https://pubmed.ncbi.nlm.nih.gov/33656443/","https://doi.org/10.2196/23483"
"33947006","Artificial Intelligence Applications for COVID-19 in Intensive Care and Emergency Settings: A Systematic Review.","2021","International journal of environmental research and public health","https://pubmed.ncbi.nlm.nih.gov/33947006/","https://doi.org/10.3390/ijerph18094749"
"34710714","Ancestry may confound genetic machine learning: Candidate-gene prediction of opioid use disorder as an example.","2021","Drug and alcohol dependence","https://pubmed.ncbi.nlm.nih.gov/34710714/","https://doi.org/10.1016/j.drugalcdep.2021.109115"
"33220494","An empirical characterization of fair machine learning for clinical risk prediction.","2021","Journal of biomedical informatics","https://pubmed.ncbi.nlm.nih.gov/33220494/","https://doi.org/10.1016/j.jbi.2020.103621"
"34811466","Advancing health equity with artificial intelligence.","2021","Journal of public health policy","https://pubmed.ncbi.nlm.nih.gov/34811466/","https://doi.org/10.1057/s41271-021-00319-5"
"34693373","Addressing bias in big data and AI for health care: A call for open science.","2021","Patterns (New York, N.Y.)","https://pubmed.ncbi.nlm.nih.gov/34693373/","https://doi.org/10.1016/j.patter.2021.100347"
"34010259","ARTIFICIAL INTELLIGENCE IN MEDICAL DEVICES: PAST, PRESENT AND FUTURE.","2021","Psychiatria Danubina","https://pubmed.ncbi.nlm.nih.gov/34010259/",""
"33711613","A novel dataset and deep learning-based approach for marker-less motion capture during gait.","2021","Gait & posture","https://pubmed.ncbi.nlm.nih.gov/33711613/","https://doi.org/10.1016/j.gaitpost.2021.03.003"
"34342586","A Deep Neural Network for Estimating Low-Density Lipoprotein Cholesterol From Electronic Health Records: Real-Time Routine Clinical Application.","2021","JMIR medical informatics","https://pubmed.ncbi.nlm.nih.gov/34342586/","https://doi.org/10.2196/29331"
"33404333","Using Precision Public Health to Manage Climate Change: Opportunities, Challenges, and Health Justice.","2020","The Journal of law, medicine & ethics : a journal of the American Society of Law, Medicine & Ethics","https://pubmed.ncbi.nlm.nih.gov/33404333/","https://doi.org/10.1177/1073110520979374"
"32023504","User-controlled pipelines for feature integration and head and neck radiation therapy outcome predictions.","2020","Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB)","https://pubmed.ncbi.nlm.nih.gov/32023504/","https://doi.org/10.1016/j.ejmp.2020.01.027"
"32971995","Unveiling COVID-19 from CHEST X-Ray with Deep Learning: A Hurdles Race with Small Data.","2020","International journal of environmental research and public health","https://pubmed.ncbi.nlm.nih.gov/32971995/","https://doi.org/10.3390/ijerph17186933"
"32012005","Unsupervised Domain Adaptation to Classify Medical Images Using Zero-Bias Convolutional Auto-Encoders and Context-Based Feature Augmentation.","2020","IEEE transactions on medical imaging","https://pubmed.ncbi.nlm.nih.gov/32012005/","https://doi.org/10.1109/TMI.2020.2971258"
"33281668","Toward Learning Machines at a Mother and Baby Unit.","2020","Frontiers in psychology","https://pubmed.ncbi.nlm.nih.gov/33281668/","https://doi.org/10.3389/fpsyg.2020.567310"
"32734911","The clinical effectiveness of an algorithm-guided treatment program for depression in specialized mental healthcare: A comparison with efficacy trials.","2020","Journal of affective disorders","https://pubmed.ncbi.nlm.nih.gov/32734911/","https://doi.org/10.1016/j.jad.2020.07.010"
"32674043","Supervised learning with cyclegan for low-dose FDG PET image denoising.","2020","Medical image analysis","https://pubmed.ncbi.nlm.nih.gov/32674043/","https://doi.org/10.1016/j.media.2020.101770"
"32607482","Stigma, biomarkers, and algorithmic bias: recommendations for precision behavioral health with artificial intelligence.","2020","JAMIA open","https://pubmed.ncbi.nlm.nih.gov/32607482/","https://doi.org/10.1093/jamiaopen/ooz054"
"32529043","Sex and gender differences and biases in artificial intelligence for biomedicine and healthcare.","2020","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/32529043/","https://doi.org/10.1038/s41746-020-0288-5"
"31797639","Robust-ODAL: Learning from heterogeneous health systems without sharing patient-level data.","2020","Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing","https://pubmed.ncbi.nlm.nih.gov/31797639/",""
